Prediction Label,Prediction Confidence,Model Predictions,Real Label,Accurate (T/F)
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[0, 0, 1]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
1,100.0,"[1, 1, 1]",0,False
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[1, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[0, 0, 1]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[1, 0, 0]",0,True
1,66.66666666666666,"[1, 0, 1]",0,False
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[1, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
1,100.0,"[1, 1, 1]",0,False
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[0, 0, 1]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,100.0,"[0, 0, 0]",0,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,66.66666666666666,"[1, 1, 0]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 0, 1]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 0, 1]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[1, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[1, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
0,66.66666666666667,"[0, 1, 0]",1,False
0,66.66666666666667,"[0, 0, 1]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[1, 0, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[0, 1, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,100.0,"[0, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,66.66666666666666,"[0, 1, 1]",1,True
1,66.66666666666666,"[1, 1, 0]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
0,66.66666666666667,"[1, 0, 0]",1,False
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
1,100.0,"[1, 1, 1]",1,True
